,region,perm_importance
0,17Networks_LH_VisCent_ExStr_1,0.000166038447470107
1,17Networks_LH_VisCent_ExStr_2,-0.0005971559743129691
2,17Networks_LH_VisCent_Striate_1,0.0013792847965107167
3,17Networks_LH_VisCent_ExStr_3,0.0002470498956792812
4,17Networks_LH_VisCent_ExStr_4,0.005338851738015823
5,17Networks_LH_VisCent_ExStr_5,-0.00575508381324102
6,17Networks_LH_VisPeri_ExStrInf_1,-0.001163632740444308
7,17Networks_LH_VisPeri_ExStrInf_2,-0.0045076054987044445
8,17Networks_LH_VisPeri_ExStrInf_3,-0.004617931288696677
9,17Networks_LH_VisPeri_StriCal_1,-0.00038612884128390215
10,17Networks_LH_VisPeri_ExStrSup_1,-0.000509768350299147
11,17Networks_LH_VisPeri_ExStrSup_2,-4.983249854436767e-05
12,17Networks_LH_SomMotA_1,0.0002596378809416029
13,17Networks_LH_SomMotA_2,9.423508146134774e-05
14,17Networks_LH_SomMotA_3,-0.000170203659533553
15,17Networks_LH_SomMotA_4,-0.0004995020205714011
16,17Networks_LH_SomMotA_5,-0.0029188248474819093
17,17Networks_LH_SomMotA_6,0.008615382289334908
18,17Networks_LH_SomMotA_7,-0.00011911347144045636
19,17Networks_LH_SomMotA_8,-0.0006143587671672112
20,17Networks_LH_SomMotB_Aud_1,0.0005571834154651361
21,17Networks_LH_SomMotB_Aud_2,-0.00014926798183578416
22,17Networks_LH_SomMotB_S2_1,-0.00015537688606222366
23,17Networks_LH_SomMotB_S2_2,0.00039856702805133573
24,17Networks_LH_SomMotB_Aud_3,-9.077750146506491e-05
25,17Networks_LH_SomMotB_S2_3,0.0005265671442122144
26,17Networks_LH_SomMotB_Cent_1,0.00047085000284413317
27,17Networks_LH_SomMotB_Cent_2,-0.0027627359647254216
28,17Networks_LH_DorsAttnA_TempOcc_1,0.0005708468988913217
29,17Networks_LH_DorsAttnA_TempOcc_2,0.00023200257353190044
30,17Networks_LH_DorsAttnA_ParOcc_1,0.0002528693760311259
31,17Networks_LH_DorsAttnA_SPL_1,0.0
32,17Networks_LH_DorsAttnA_SPL_2,-7.785865786894707e-05
33,17Networks_LH_DorsAttnA_SPL_3,0.0021006836694977284
34,17Networks_LH_DorsAttnB_PostC_1,0.004606402068643513
35,17Networks_LH_DorsAttnB_PostC_2,2.5181288023629844e-05
36,17Networks_LH_DorsAttnB_PostC_3,-2.576341917715186e-05
37,17Networks_LH_DorsAttnB_PostC_4,0.0009999337726947718
38,17Networks_LH_DorsAttnB_FEF_1,-0.0026487266357977345
39,17Networks_LH_SalVentAttnA_ParOper_1,-9.423362871641571e-05
40,17Networks_LH_SalVentAttnA_Ins_1,-0.0009590729403775487
