,region,feat_importance
0,Frontal_Sup_R,-8.257409285404089
1,Rolandic_Oper_L,5.289759108293807
2,Rolandic_Oper_R,-0.10598167571950601
3,Olfactory_L,-0.405045586218991
4,Frontal_Sup_Medial_L,-2.9470240979195506
5,Frontal_Sup_Medial_R,0.5114415259355534
6,Frontal_Med_Orb_L,4.836927203856305
7,Insula_R,-6.255074028049588
8,Cingulum_Ant_L,-2.0348240737300447
9,Cingulum_Mid_L,-6.675730235048123
10,Cingulum_Mid_R,3.989691826915268
11,ParaHippocampal_L,-3.0657633163998117
12,ParaHippocampal_R,4.360095209598281
13,Calcarine_R,-3.8209831910430356
14,Cuneus_R,4.69581338926438
15,Parietal_Inf_R,-4.852260550871831
16,Caudate_L,-3.779573160906361
17,Caudate_R,-3.2019242356607687
18,Putamen_R,10.439995835654367
19,Thalamus_L,-3.6872725374641977
20,Heschl_L,-6.483900064085962
21,Heschl_R,-6.483322252353965
22,Temporal_Sup_R,7.173934837523938
