,region,feat_importance
0,17Networks_LH_VisCent_ExStr_1,0.05839328844507216
1,17Networks_LH_VisCent_ExStr_2,0.04103879936474789
2,17Networks_LH_VisCent_Striate_1,0.018996127656156298
3,17Networks_LH_VisCent_ExStr_3,0.08806357682271754
4,17Networks_LH_VisCent_ExStr_4,0.007643219482755823
5,17Networks_LH_VisCent_ExStr_5,0.019485409224027715
6,17Networks_LH_VisPeri_ExStrInf_1,0.004961168436905412
7,17Networks_LH_VisPeri_ExStrInf_2,0.008356631243126564
8,17Networks_LH_VisPeri_ExStrInf_3,-0.02537023952617778
9,17Networks_LH_VisPeri_StriCal_1,0.01252872537168253
10,17Networks_LH_VisPeri_ExStrSup_1,-0.011829691014505145
11,17Networks_LH_VisPeri_ExStrSup_2,-0.02937026599922552
12,17Networks_LH_SomMotA_1,-0.0008590126932563891
13,17Networks_LH_SomMotA_2,0.01135110858710572
14,17Networks_LH_SomMotA_3,0.0060517740090004326
15,17Networks_LH_SomMotA_4,-0.007905979466582745
16,17Networks_LH_SomMotA_5,0.0011790642890390668
17,17Networks_LH_SomMotA_6,0.00019415396634365757
18,17Networks_LH_SomMotA_7,-0.004999739788603792
19,17Networks_LH_SomMotA_8,-0.018955515347613607
20,17Networks_LH_SomMotB_Aud_1,-0.04106737125345077
21,17Networks_LH_SomMotB_Aud_2,0.08835817576609464
22,17Networks_LH_SomMotB_S2_1,-0.0058201424324447705
23,17Networks_LH_SomMotB_S2_2,0.018106834165714316
24,17Networks_LH_SomMotB_Aud_3,-0.011960757326691586
25,17Networks_LH_SomMotB_S2_3,-0.0024064743121882336
26,17Networks_LH_SomMotB_Cent_1,0.017481434670462825
27,17Networks_LH_SomMotB_Cent_2,0.030620747749582396
28,17Networks_LH_DorsAttnA_TempOcc_1,-0.005097095825095694
29,17Networks_LH_DorsAttnA_TempOcc_2,-0.014769947100112918
30,17Networks_LH_DorsAttnA_ParOcc_1,-0.0019295368163672144
31,17Networks_LH_DorsAttnA_SPL_1,0.007436763806295828
32,17Networks_LH_DorsAttnA_SPL_2,-0.006640480831766435
33,17Networks_LH_DorsAttnA_SPL_3,-0.017729413410469803
34,17Networks_LH_DorsAttnB_PostC_1,0.0009020948681828056
35,17Networks_LH_DorsAttnB_PostC_2,0.010209156204179557
36,17Networks_LH_DorsAttnB_PostC_3,-0.012771598632055108
37,17Networks_LH_DorsAttnB_PostC_4,0.005325218547999349
38,17Networks_LH_DorsAttnB_FEF_1,0.03928282993347849
39,17Networks_LH_SalVentAttnA_ParOper_1,0.06580722896518063
40,17Networks_LH_SalVentAttnA_Ins_1,0.004638357107395894
41,17Networks_LH_SalVentAttnA_FrOper_1,0.021321356276424126
42,17Networks_LH_SalVentAttnA_FrOper_2,0.009326687583802791
43,17Networks_LH_SalVentAttnA_ParMed_1,0.003855979779813676
44,17Networks_LH_SalVentAttnA_FrMed_1,0.010419823507851467
45,17Networks_LH_SalVentAttnA_FrMed_2,-0.013473424225630852
46,17Networks_LH_SalVentAttnB_IPL_1,0.02528774799466227
47,17Networks_LH_SalVentAttnB_PFCl_1,-0.051430871215981104
48,17Networks_LH_SalVentAttnB_Ins_1,0.006756842609835445
49,17Networks_LH_SalVentAttnB_PFCmp_1,0.00364749376172794
50,17Networks_LH_LimbicB_OFC_1,-0.0064655965627371794
51,17Networks_LH_LimbicB_OFC_2,0.01630018866148621
52,17Networks_LH_LimbicA_TempPole_1,-0.0009122614445261856
53,17Networks_LH_LimbicA_TempPole_2,-0.00016056294401360914
54,17Networks_LH_LimbicA_TempPole_3,-0.007798607565766833
55,17Networks_LH_LimbicA_TempPole_4,0.006441538732320629
56,17Networks_LH_ContA_Temp_1,-0.08159836118057692
57,17Networks_LH_ContA_IPS_1,0.02811741866532893
58,17Networks_LH_ContA_IPS_2,0.015573422947842674
