,region,feat_importance
0,Precentral_L,0.006400360073450822
1,Precentral_R,-0.0021261847438938286
2,Frontal_Sup_L,-0.011030595549138615
3,Frontal_Sup_R,3.261745225286106e-05
4,Frontal_Mid_Orb_R,0.09302706976595328
5,Frontal_Inf_Oper_L,-0.05018216722433093
6,Frontal_Inf_Oper_R,-0.040054556426643496
7,Rolandic_Oper_L,-0.009182028672037053
8,Frontal_Sup_Medial_R,0.1479871788929022
9,Insula_L,0.008742613131861265
10,Cingulum_Ant_L,0.0006720205033214999
11,Hippocampus_L,0.18926248540649993
12,Hippocampus_R,0.18418734272658674
13,ParaHippocampal_L,0.013796083495646245
14,ParaHippocampal_R,0.0006738678668512322
15,Amygdala_L,0.0009750328703513844
16,Amygdala_R,0.00599321037441463
17,Calcarine_L,0.025978910259617863
18,Calcarine_R,0.042620282068399885
19,Cuneus_L,0.0023530216758988675
20,Cuneus_R,-0.0027033247961436666
21,Lingual_L,-0.007190276959217661
22,Lingual_R,0.009876596668844969
23,Occipital_Mid_L,-0.08081168776996302
24,Occipital_Mid_R,0.00488497926191993
25,Occipital_Inf_L,-0.018662445195014775
26,Occipital_Inf_R,0.025381830538115623
27,Fusiform_R,0.04606988028256147
28,Parietal_Sup_L,0.000772737595023747
29,Parietal_Inf_L,-0.0012395974363249352
30,Parietal_Inf_R,0.0036684704006959023
31,SupraMarginal_R,0.008525348910129304
32,Angular_L,-0.010303095915199591
33,Putamen_R,0.015311247870563385
34,Pallidum_R,-0.03761213252508225
35,Thalamus_L,0.05012155825141061
36,Thalamus_R,0.0003493296172796878
37,Heschl_L,-0.0005612150302854069
38,Heschl_R,-0.05935922626642979
39,Temporal_Sup_L,-0.010371705377375725
40,Temporal_Sup_R,-0.06139787425679627
41,Temporal_Pole_Sup_L,0.04960835496414896
42,Temporal_Pole_Sup_R,-0.014505569772358236
43,Temporal_Mid_L,-0.0098829620517032
44,Temporal_Pole_Mid_R,0.0015101817605902123
