,region,feat_importance
0,Precentral_L,-0.02216888048241325
1,Precentral_R,0.005830057331787115
2,Frontal_Sup_L,-0.010618603031570216
3,Frontal_Sup_R,-0.0022662551485659057
4,Frontal_Sup_Orb_L,0.004046985846590019
5,Frontal_Sup_Orb_R,0.0018091318897774488
6,Frontal_Mid_L,-0.002552987245010643
7,Frontal_Mid_R,0.034769497371657306
8,Frontal_Mid_Orb_L,0.045951789719984495
9,Frontal_Mid_Orb_R,0.08764803037632386
10,Frontal_Inf_Oper_L,-0.032142883594556804
11,Frontal_Inf_Oper_R,-0.0016291942509876556
12,Frontal_Inf_Tri_L,-0.055756017051836394
13,Frontal_Inf_Tri_R,-0.0014805238795727238
14,Frontal_Inf_Orb_L,-0.0013496448666400784
15,Frontal_Inf_Orb_R,0.0017027297946414688
16,Rolandic_Oper_L,-0.0009496552849384088
17,Rolandic_Oper_R,-0.0009773462808699218
18,Supp_Motor_Area_L,0.0013220733983824483
19,Supp_Motor_Area_R,0.003376486652462205
20,Olfactory_L,0.004048134881345425
21,Olfactory_R,-0.002315460054139087
22,Frontal_Sup_Medial_L,0.00752150390795284
23,Frontal_Sup_Medial_R,0.0018519386171505481
24,Frontal_Med_Orb_L,0.03383029884026695
25,Frontal_Med_Orb_R,0.022192180616258675
26,Rectus_L,-0.02848228137817114
27,Rectus_R,-0.0235190958896983
28,Insula_L,0.11480753783842043
29,Insula_R,0.09654338845045977
30,Cingulum_Ant_L,0.07176890366301633
31,Cingulum_Ant_R,-0.001772830319975176
32,Cingulum_Mid_L,0.04717721360661563
33,Cingulum_Mid_R,-0.0029288642576953895
34,Cingulum_Post_L,-0.00551776195687689
35,Cingulum_Post_R,-0.02403935522357974
36,Hippocampus_L,-0.01809032463547271
37,Hippocampus_R,-0.05079913046500854
38,ParaHippocampal_L,0.16199064975062016
39,ParaHippocampal_R,-0.048488155530328945
40,Amygdala_L,-0.17820392398592977
41,Amygdala_R,0.012456079973830327
42,Calcarine_L,0.17990905383215497
43,Calcarine_R,0.07578494332667213
44,Cuneus_L,0.008264993402189412
45,Cuneus_R,-0.006768637398260519
46,Lingual_L,0.029716367462540586
47,Lingual_R,0.012038627010355612
48,Occipital_Sup_L,0.004570727188217774
49,Occipital_Sup_R,0.004019507310272079
50,Occipital_Mid_L,-0.020130723274609057
51,Occipital_Mid_R,-0.002364279111441254
52,Occipital_Inf_L,-0.09797666669513275
53,Occipital_Inf_R,-0.026647258788325003
54,Fusiform_L,-0.03780224249337493
55,Fusiform_R,0.01928183866803371
56,Postcentral_L,-0.02657555927299593
57,Postcentral_R,0.003530082305691442
58,Parietal_Sup_L,0.03246940056620835
59,Parietal_Sup_R,0.07196385509195471
60,Parietal_Inf_L,0.025342465134683367
61,Parietal_Inf_R,0.01913353724387144
62,SupraMarginal_L,-0.06621421327396881
63,SupraMarginal_R,-0.002000505149698717
64,Angular_L,-0.021108901736588602
65,Angular_R,-0.0017922732391403339
66,Precuneus_L,0.035326385878146016
67,Precuneus_R,0.022343470172957555
68,Paracentral_Lobule_L,0.03132334786803631
69,Paracentral_Lobule_R,-0.027130789799995884
70,Caudate_L,0.16476078950275458
71,Caudate_R,0.06919703417132615
72,Putamen_L,0.017731092356203217
73,Putamen_R,0.03432096820692748
74,Pallidum_L,-0.026621160958404135
75,Pallidum_R,0.051069382496081756
76,Thalamus_L,0.07706162821679703
77,Thalamus_R,0.046115859753899244
78,Heschl_L,0.17569268441722483
79,Heschl_R,0.0933624135045255
80,Temporal_Sup_L,-0.0066878922894191015
81,Temporal_Sup_R,-0.0014504622769508212
82,Temporal_Pole_Sup_L,0.1900653543887351
83,Temporal_Pole_Sup_R,0.17582682325002488
84,Temporal_Mid_L,-0.13144253149558782
85,Temporal_Mid_R,-0.0760423765207046
86,Temporal_Pole_Mid_L,-0.07014097084134958
87,Temporal_Pole_Mid_R,-0.07291531530732014
88,Temporal_Inf_L,-0.18618101897143063
89,Temporal_Inf_R,-0.07539559053145278
